Marka,Model,Godiste,Kilometraza,Karoserija,Gorivo,Kubikaza,Snaga motora,Cena,Pogon,Menjac,Boja
Ford,Focus,2004,126000,Limuzina,Dizel,1.8,90,2000,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2007,170000,Karavan,Benzin,1.8,125,2750,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2003,265000,Karavan,Dizel,1.8,100,1500,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,280000,Karavan,Dizel,1.8,75,1350,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,280000,Hecbek,Dizel,1.8,90,1600,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2002,185000,Hecbek,Dizel,1.8,100,1400,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,230000,Hecbek,Dizel,1.8,90,1400,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2006,233000,Hecbek,Dizel,1.8,115,2600,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2002,214000,Karavan,Dizel,1.8,90,1700,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,250000,Limuzina,Dizel,1.8,100,1400,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2004,226000,Hecbek,Dizel,1.8,100,1690,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2006,248343,Karavan,Dizel,1.8,115,2200,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,245800,Limuzina,Dizel,1.8,110,1450,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2002,214000,Hecbek,Dizel,1.8,115,1300,Prednji ,Manuelni 6 brzina ,Druga
Ford,Focus,2007,166000,Hecbek,Dizel,1.8,115,3200,Prednji ,Manuelni 5 brzina ,Plava
Ford,Focus,2004,261024,Karavan,Dizel,1.8,90,1750,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2002,210000,Hecbek,Dizel,1.8,90,1500,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2004,240000,Karavan,Dizel,1.8,75,1500,Prednji ,Manuelni 5 brzina ,Bela
Ford,Focus,2008,182000,Hecbek,Dizel,1.8,115,3950,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,250000,Limuzina,Dizel,1.8,115,1500,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2003,274000,Hecbek,Dizel,1.8,100,1500,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,268532,Hecbek,Dizel,1.8,115,1350,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,250000,Hecbek,Dizel,1.8,115,1650,Prednji ,Manuelni 5 brzina ,Crna
Ford,Focus,2002,218000,Karavan,Benzin + Gas (TNG),1.8,115,1350,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,232590,Limuzina,Dizel,1.8,90,1300,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,240000,Hecbek,Benzin + Gas (TNG),1.8,115,1400,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2004,218888,Limuzina,Dizel,1.8,100,1610,Prednji ,Manuelni 5 brzina ,Crvena
Ford,Focus,2001,316000,Hecbek,Dizel,1.8,115,1350,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,300000,Karavan,Dizel,1.8,90,1600,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2008,180000,Karavan,Dizel,1.8,115,4000,Prednji ,Manuelni 5 brzina ,Plava
Ford,Focus,2004,220000,Karavan,Dizel,1.8,115,1650,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,166000,Karavan,Dizel,1.8,115,1500,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2002,287122,Karavan,Dizel,1.8,90,1500,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2004,227000,Karavan,Dizel,1.8,100,1999,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,230000,Karavan,Benzin + Gas (TNG),1.8,115,1400,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,307000,Karavan,Dizel,1.8,115,1690,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,291000,Karavan,Dizel,1.8,100,1600,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2001,236000,Karavan,Dizel,1.8,90,1350,Prednji ,Manuelni 5 brzina ,Plava
Ford,Focus,2001,235964,Karavan,Dizel,1.8,115,1550,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2002,250000,Hecbek,Dizel,1.8,75,1400,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2008,315000,Hecbek,Dizel,1.8,115,3000,Prednji ,Manuelni 5 brzina ,Crna
Ford,Focus,2002,281000,Hecbek,Dizel,1.8,90,1650,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,201000,Hecbek,Dizel,1.8,115,1600,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2004,220500,Karavan,Dizel,1.8,115,1699,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2004,201000,Karavan,Dizel,1.8,115,1990,Prednji ,Manuelni 5 brzina ,Bela
Ford,Focus,2010,180000,Limuzina,Dizel,1.8,115,4200,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,280000,Karavan,Dizel,1.8,90,1300,Prednji ,Manuelni 5 brzina ,Crvena
Ford,Focus,2006,270500,Hecbek,Benzin,1.8,125,2999,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2003,268000,Karavan,Dizel,1.9,115,1700,Prednji ,Manuelni 5 brzina ,Siva
Ford,Focus,2001,305000,Karavan,Benzin,2.0,130,1300,Prednji ,Manuelni 5 brzina ,Druga
Ford,Focus,2008,190116,Karavan,Dizel,2.0,110,3100,Prednji ,Automatski / poluautomatski ,Siva
Ford,Focus,2008,255300,Hecbek,Dizel,2.0,135,3900,Prednji ,Manuelni 6 brzina ,Crna
Ford,Focus,2006,183258,Hecbek,Dizel,2.0,135,2400,Prednji ,Manuelni 6 brzina ,Crna
Ford,Focus,2016,184434,Karavan,Dizel,2.0,150,9190,Prednji ,Manuelni 6 brzina ,Siva
Ford,Focus,2008,242935,Karavan,Dizel,2.0,135,3999,Prednji ,Manuelni 6 brzina ,Crna
Ford,Focus,2011,167500,Karavan,Dizel,2.0,115,5250,Prednji ,Automatski / poluautomatski ,Druga
Ford,Focus,2005,273000,Karavan,Dizel,2.0,135,2200,Prednji ,Manuelni 6 brzina ,Plava
Ford,Focus,2008,238000,Limuzina,Dizel,2.0,135,3000,Prednji ,Manuelni 6 brzina ,Siva
Ford,Focus,2000,122185,Limuzina,Benzin,2.0,130,1600,Prednji ,Manuelni 5 brzina ,Crna
Ford,Focus,2008,225500,Hecbek,Dizel,2.0,135,3450,Prednji ,Automatski / poluautomatski ,Crna
Ford,Focus,2008,220000,Karavan,Dizel,2.0,110,3550,Prednji ,Automatski / poluautomatski ,Plava
Ford,Focus,2005,250000,Karavan,Dizel,2.0,135,2500,Prednji ,Manuelni 6 brzina ,Siva
Volkswagen,Golf 4,2003,199000,Karavan,Benzin,1.4,75,2350,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,220000,Hecbek,Benzin,1.4,75,1950,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2000,245930,Hecbek,Benzin,1.4,75,1850,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,98000,Hecbek,Benzin,1.4,75,2490,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,180000,Hecbek,Benzin,1.4,75,1999,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,177442,Hecbek,Benzin,1.4,75,2100,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,290000,Hecbek,Benzin + Gas (TNG),1.4,75,2450,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2003,207659,Hecbek,Benzin,1.4,75,2299,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,223120,Hecbek,Benzin + Gas (TNG),1.4,75,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,107000,Hecbek,Benzin,1.4,75,2199,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,170000,Hecbek,Benzin + Gas (TNG),1.4,75,2100,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,195000,Hecbek,Benzin,1.4,75,2000,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,223000,Hecbek,Benzin,1.4,75,2000,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,264554,Hecbek,Benzin,1.4,75,2200,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,251000,Hecbek,Benzin,1.4,75,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,201554,Hecbek,Benzin,1.4,75,1800,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,245000,Hecbek,Benzin + Gas (TNG),1.4,75,1900,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2003,201127,Hecbek,Benzin,1.4,75,2200,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,250000,Hecbek,Benzin + Gas (TNG),1.4,75,1900,Prednji ,Manuelni 5 brzina ,Crvena
Volkswagen,Golf 4,2002,220000,Hecbek,Benzin,1.4,75,1950,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2000,245930,Hecbek,Benzin,1.4,75,1850,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,253850,Hecbek,Benzin,1.6,105,2399,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,204000,Hecbek,Benzin + Gas (TNG),1.6,105,2220,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,165205,Hecbek,Benzin,1.6,110,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,256307,Hecbek,Benzin + Gas (TNG),1.6,105,1900,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,248094,Hecbek,Benzin,1.6,105,1950,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,245000,Hecbek,Benzin,1.6,100,2100,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2000,279300,Hecbek,Benzin,1.6,105,1990,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,220000,Hecbek,Benzin,1.6,105,1950,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,180000,Hecbek,Benzin,1.6,105,2050,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,263213,Karavan,Benzin + Gas (TNG),1.6,105,2200,Prednji ,Manuelni 6 brzina ,Plava
Volkswagen,Golf 4,2001,178626,Hecbek,Benzin,1.6,105,2050,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2000,208719,Hecbek,Benzin,1.6,105,2199,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2000,293000,Karavan,Benzin,1.6,105,1850,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,216000,Hecbek,Benzin + Gas (TNG),1.6,105,2450,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2005,180200,Karavan,Benzin,1.6,105,2250,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,145000,Hecbek,Benzin,1.6,105,2350,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,280000,Hecbek,Benzin + Gas (TNG),1.6,105,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,244580,Hecbek,Benzin,1.6,105,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,219000,Hecbek,Benzin,1.6,100,1950,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,296000,Hecbek,Benzin + Gas (TNG),1.6,105,1850,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,258000,Hecbek,Benzin,1.6,105,2000,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,295000,Karavan,Benzin,1.6,105,2000,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,285000,Hecbek,Benzin,1.6,105,2250,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,285000,Hecbek,Benzin + Gas (TNG),1.6,105,2500,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,189503,Hecbek,Benzin,1.6,105,2550,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,250000,Hecbek,Benzin + Gas (TNG),1.6,105,2250,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2000,171900,Hecbek,Benzin,1.6,105,2159,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,299000,Hecbek,Benzin + Gas (TNG),1.6,100,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2004,258600,Hecbek,Benzin,1.6,105,2500,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,201000,Karavan,Benzin,1.6,105,1999,Prednji ,Manuelni 5 brzina ,Bela
Volkswagen,Golf 4,2004,163000,Hecbek,Benzin,1.6,105,2550,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,202000,Hecbek,Benzin,1.6,100,2050,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,275000,Hecbek,Benzin + Gas (TNG),1.6,105,2500,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,250000,Hecbek,Benzin,1.6,105,2500,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,185300,Karavan,Benzin,1.6,105,2250,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,300000,Hecbek,Benzin + Gas (TNG),1.6,105,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,223222,Hecbek,Benzin,1.6,110,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,225000,Hecbek,Benzin,1.6,100,2100,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,250000,Hecbek,Benzin,1.6,105,2000,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,298244,Hecbek,Benzin,1.6,105,2050,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,209000,Hecbek,Benzin,1.6,105,2300,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,137000,Hecbek,Benzin,1.6,110,2750,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,208493,Hecbek,Benzin,1.6,105,2550,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,263000,Hecbek,Benzin + Gas (TNG),1.6,105,2300,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,277383,Hecbek,Benzin,1.6,105,2200,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2005,260000,Karavan,Benzin,1.6,105,2750,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,196200,Karavan,Benzin,1.6,105,2250,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,196000,Hecbek,Benzin + Gas (TNG),1.6,105,2550,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,262120,Hecbek,Benzin,1.6,105,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,170000,Hecbek,Benzin,1.6,105,1850,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,218000,Hecbek,Benzin,1.6,100,2150,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2000,175000,Hecbek,Benzin,1.6,105,1900,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,231000,Hecbek,Benzin,1.6,105,2250,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,224000,Hecbek,Benzin,1.6,105,1900,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,206969,Hecbek,Benzin,1.6,105,2200,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2002,251517,Hecbek,Benzin,1.6,105,2049,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,273967,Hecbek,Benzin + Gas (TNG),1.6,105,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,273635,Hecbek,Benzin,1.6,105,2250,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,204000,Hecbek,Benzin + Gas (TNG),1.6,105,2220,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,165205,Hecbek,Benzin,1.6,110,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,256307,Hecbek,Benzin + Gas (TNG),1.6,105,1900,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,248094,Hecbek,Benzin,1.6,105,1950,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,245000,Hecbek,Benzin,1.6,100,2100,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,250000,Hecbek,Benzin + Gas (TNG),1.8,150,2500,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,236500,Hecbek,Dizel,1.8,90,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,256050,Hecbek,Benzin,1.8,150,2150,Prednji ,Automatski / poluautomatski ,Druga
Volkswagen,Golf 4,2002,250000,Hecbek,Benzin + Gas (TNG),1.8,150,2400,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,254634,Hecbek,Benzin,1.8,150,2399,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2000,296000,Hecbek,Benzin + Gas (TNG),1.8,150,2100,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,250000,Hecbek,Benzin + Gas (TNG),1.8,150,2500,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,300000,Karavan,Dizel,1.9,110,2150,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,235450,Hecbek,Dizel,1.9,90,1950,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,220000,Karavan,Dizel,1.9,100,2290,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,248000,Hecbek,Dizel,1.9,100,2850,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,307000,Hecbek,Dizel,1.9,100,2100,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,269000,Hecbek,Dizel,1.9,90,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,178950,Hecbek,Dizel,1.9,100,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,287123,Hecbek,Dizel,1.9,90,2290,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2005,240000,Karavan,Dizel,1.9,100,1890,Prednji ,Automatski / poluautomatski ,Crvena
Volkswagen,Golf 4,2000,296540,Karavan,Dizel,1.9,115,1800,Prednji ,Manuelni 6 brzina ,Siva
Volkswagen,Golf 4,2002,292377,Hecbek,Dizel,1.9,110,2000,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,220000,Hecbek,Dizel,1.9,130,2199,Prednji ,Manuelni 6 brzina ,Siva
Volkswagen,Golf 4,2000,178000,Hecbek,Dizel,1.9,90,2250,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,237294,Hecbek,Dizel,1.9,90,1999,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,220000,Karavan,Dizel,1.9,115,2250,4x4 ,Manuelni 6 brzina ,Siva
Volkswagen,Golf 4,2001,273000,Hecbek,Dizel,1.9,100,1950,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,222222,Hecbek,Dizel,1.9,115,2500,4x4 ,Manuelni 6 brzina ,Crvena
Volkswagen,Golf 4,2002,231000,Hecbek,Dizel,1.9,70,2200,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,270000,Hecbek,Dizel,1.9,150,2200,Prednji ,Manuelni 6 brzina ,Siva
Volkswagen,Golf 4,2003,220000,Hecbek,Dizel,1.9,100,2650,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,273995,Hecbek,Dizel,1.9,130,2199,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,225300,Hecbek,Dizel,1.9,100,2250,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2001,260000,Hecbek,Dizel,1.9,100,2150,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,206000,Karavan,Dizel,1.9,70,2000,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,222222,Karavan,Dizel,1.9,100,2500,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,230000,Hecbek,Dizel,1.9,130,1999,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,224300,Hecbek,Dizel,1.9,70,2150,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,312000,Hecbek,Dizel,1.9,90,2450,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,192800,Hecbek,Dizel,1.9,100,2700,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,233126,Hecbek,Dizel,1.9,100,2499,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,212000,Hecbek,Dizel,1.9,130,2499,Prednji ,Automatski / poluautomatski ,Siva
Volkswagen,Golf 4,2001,195000,Hecbek,Dizel,1.9,90,2199,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,261000,Hecbek,Dizel,1.9,100,2199,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,240000,Hecbek,Dizel,1.9,100,2100,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,297000,Karavan,Dizel,1.9,90,2000,Prednji ,Manuelni 5 brzina ,Crvena
Volkswagen,Golf 4,2004,217000,Karavan,Dizel,1.9,100,2500,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2003,248000,Hecbek,Dizel,1.9,100,2200,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,253000,Hecbek,Dizel,1.9,90,2150,Prednji ,Manuelni 5 brzina ,Crvena
Volkswagen,Golf 4,2001,238597,Hecbek,Dizel,1.9,110,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2004,180000,Hecbek,Dizel,1.9,130,2550,Prednji ,Manuelni 6 brzina ,Plava
Volkswagen,Golf 4,2003,207779,Hecbek,Dizel,1.9,130,2650,Prednji ,Manuelni 6 brzina ,Plava
Volkswagen,Golf 4,2001,250366,Hecbek,Dizel,1.9,110,1900,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2004,200000,Karavan,Dizel,1.9,100,2250,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2005,274550,Karavan,Dizel,1.9,130,2650,4x4 ,Manuelni 6 brzina ,Druga
Volkswagen,Golf 4,2000,245000,Hecbek,Dizel,1.9,90,1800,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,259000,Hecbek,Dizel,1.9,115,2200,Prednji ,Manuelni 6 brzina ,Siva
Volkswagen,Golf 4,2002,310909,Hecbek,Dizel,1.9,100,2350,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2000,239893,Hecbek,Dizel,1.9,70,1900,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,211300,Hecbek,Dizel,1.9,90,2250,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2001,290000,Hecbek,Dizel,1.9,110,2500,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2001,300000,Hecbek,Dizel,1.9,110,1800,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,302000,Hecbek,Dizel,1.9,70,1950,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,230000,Karavan,Dizel,1.9,100,2300,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,250000,Hecbek,Dizel,1.9,115,2200,Prednji ,Manuelni 6 brzina ,Crna
Volkswagen,Golf 4,2001,192000,Karavan,Dizel,1.9,115,2500,4x4 ,Manuelni 6 brzina ,Plava
Volkswagen,Golf 4,2003,289274,Hecbek,Dizel,1.9,100,2399,Prednji ,Manuelni 5 brzina ,Crvena
Volkswagen,Golf 4,2001,315000,Karavan,Dizel,1.9,90,1850,Prednji ,Manuelni 5 brzina ,Bela
Volkswagen,Golf 4,2003,276000,Karavan,Dizel,1.9,100,2350,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,214563,Hecbek,Dizel,1.9,100,2700,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,270000,Hecbek,Dizel,1.9,70,2300,Prednji ,Manuelni 5 brzina ,Druga
Volkswagen,Golf 4,2000,200000,Karavan,Dizel,1.9,115,2150,Prednji ,Manuelni 6 brzina ,Plava
Volkswagen,Golf 4,2003,200500,Hecbek,Dizel,1.9,70,2600,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,301067,Karavan,Dizel,1.9,110,2200,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2000,215800,Hecbek,Dizel,1.9,110,2244,Prednji ,Manuelni 5 brzina ,Plava
Volkswagen,Golf 4,2002,207916,Karavan,Dizel,1.9,100,2350,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,296000,Hecbek,Dizel,1.9,110,2400,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2002,295000,Hecbek,Dizel,1.9,100,2199,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2004,203000,Karavan,Dizel,1.9,100,2500,4x4 ,Manuelni 6 brzina ,Bela
Volkswagen,Golf 4,2001,275523,Hecbek,Dizel,1.9,100,1999,Prednji ,Manuelni 5 brzina ,Crna
Volkswagen,Golf 4,2003,169251,Karavan,Dizel,1.9,100,2350,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2003,224241,Hecbek,Dizel,1.9,90,2300,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2002,250000,Karavan,Dizel,1.9,130,2200,Prednji ,Automatski / poluautomatski ,Siva
Volkswagen,Golf 4,2003,251000,Hecbek,Dizel,1.9,70,2700,Prednji ,Manuelni 5 brzina ,Siva
Volkswagen,Golf 4,2001,301000,Hecbek,Dizel,1.9,90,2050,Prednji ,Manuelni 5 brzina ,Siva
